product_name,category,category_en,price,sales_volume,review_count,rating,origin,shipping_location,store_name,store_level,is_promoted,product_url,sku_id,price_tier,review_density,cluster,cluster_label,competitiveness_score
[WP品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,41.69,546.0,56,4.1,山东烟台,山东济南,苏宁自营,,1,,GEN000115,mid,0.1025641025641025,3,Low Engagement,11.589838401966082
[WH品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,41.31,270.0,21,3.6,江西赣州,江西南昌,江西果蔬专营店,专营店,0,,GEN000116,mid,0.0777777777777777,3,Low Engagement,10.786332499190022
[LN品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,20.95,681.0,135,4.5,福建漳州,福建福州,福建农产品旗舰店,旗舰店,1,,GEN000117,mid,0.198237885462555,1,Mid-range Stable,14.223520583249174
[JI品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,100.4,1522.0,98,4.2,河北赵县,河北石家庄,苏宁自营,,1,,GEN000118,premium,0.064388961892247,3,Low Engagement,14.285652147057373
[RY品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,34.53,377.0,54,4.3,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,1,,GEN000119,mid,0.143236074270557,1,Mid-range Stable,10.797063791110553
[XS品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,28.48,1019.0,199,3.9,福建漳州,福建福州,苏宁自营,,0,,GEN000120,mid,0.1952894995093228,3,Low Engagement,18.33360586766201
[GJ品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,50.72,2525.0,161,4.2,广西南宁,广西南宁,广西果蔬专营店,专营店,1,,GEN000121,mid,0.0637623762376237,2,Budget High-Volume,21.13701799782942
[IB品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,46.63,1342.0,262,4.1,福建漳州,福建福州,苏宁自营,,1,,GEN000122,mid,0.195230998509687,3,Low Engagement,20.084790362880966
[YP品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,41.08,807.0,33,4.3,山东烟台,山东济南,山东农产品旗舰店,旗舰店,0,,GEN000123,mid,0.0408921933085501,1,Mid-range Stable,11.805016379635479
[OK品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,20.15,814.0,45,4.5,山东烟台,山东济南,山东农产品旗舰店,旗舰店,1,,GEN000124,mid,0.0552825552825552,1,Mid-range Stable,12.17955185917255
[EZ品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,20.23,1538.0,189,4.4,陕西洛川,陕西西安,苏宁自营,,1,,GEN000126,mid,0.1228868660598179,1,Mid-range Stable,18.992232197905857
[RY品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,167.25,436.0,42,3.9,江西赣州,江西南昌,苏宁自营,,0,,GEN000127,premium,0.0963302752293578,0,Premium Niche,7.616714400511699
[QM品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,22.81,162.0,16,4.0,四川攀枝花,四川成都,四川果蔬专营店,专营店,1,,GEN000128,mid,0.0987654320987654,3,Low Engagement,9.845414342821712
[JS品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,20.35,895.0,119,4.5,江西赣州,江西南昌,苏宁自营,,0,,GEN000129,mid,0.1329608938547486,1,Mid-range Stable,14.82201071171999
[GU品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,133.68,1631.0,99,4.0,浙江台州,浙江杭州,苏宁自营,,1,,GEN000130,premium,0.0606989576946658,0,Premium Niche,14.044076985092005
[RC品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,18.42,1156.0,59,3.6,云南西双版纳,云南昆明,云南果蔬专营店,专营店,0,,GEN000131,budget,0.051038062283737,3,Low Engagement,15.702849576095481
[JB品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,129.48,1937.0,125,4.1,河北赵县,河北石家庄,河北农产品旗舰店,旗舰店,1,,GEN000132,premium,0.064532782653588,0,Premium Niche,15.816629260090725
[VH品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,10.3,2208.0,412,4.2,浙江台州,浙江杭州,苏宁自营,,0,,GEN000133,budget,0.1865942028985507,2,Budget High-Volume,28.595182893083336
[DR品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,84.73,241.0,15,4.0,广西南宁,广西南宁,苏宁自营,,0,,GEN000134,premium,0.0622406639004149,3,Low Engagement,8.489798244506833
[BF品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,35.13,828.0,135,4.1,江西赣州,江西南昌,江西果蔬专营店,专营店,0,,GEN000135,mid,0.1630434782608695,3,Low Engagement,15.293016142579727
[JO品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,54.61,359.0,16,4.2,河北赵县,河北石家庄,河北农产品旗舰店,旗舰店,1,,GEN000136,mid,0.0445682451253481,3,Low Engagement,9.227233401536711
[QR品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,38.14,1176.0,130,4.7,海南三亚,海南海口,海南农产品旗舰店,旗舰店,0,,GEN000137,mid,0.1105442176870748,1,Mid-range Stable,15.238200773065296
[KT品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,15.67,253.0,17,4.9,海南三亚,海南海口,海南果蔬专营店,专营店,1,,GEN000138,budget,0.067193675889328,1,Mid-range Stable,8.825182039454969
[AY品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,44.38,456.0,64,5.0,陕西洛川,陕西西安,苏宁自营,,0,,GEN000139,mid,0.1403508771929824,1,Mid-range Stable,10.097010270991676
[QU品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,38.01,1937.0,197,4.3,陕西洛川,陕西西安,陕西果蔬专营店,专营店,1,,GEN000140,mid,0.1017036654620547,2,Budget High-Volume,20.27293888892064
[UP品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,152.52,2984.0,580,4.2,四川攀枝花,四川成都,苏宁自营,,1,,GEN000141,premium,0.1943699731903485,2,Budget High-Volume,31.50761648002857
[VD品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,70.06,1298.0,227,5.0,广东茂名,广东广州,广东农产品旗舰店,旗舰店,0,,GEN000142,mid,0.174884437596302,1,Mid-range Stable,16.911877839443108
[VM品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,17.57,1338.0,223,4.8,福建漳州,福建福州,苏宁自营,,1,,GEN000143,budget,0.1666666666666666,1,Mid-range Stable,18.616033789882223
[IK品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,9.97,329.0,14,3.3,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000144,budget,0.0425531914893617,3,Low Engagement,12.279259695211158
[RO品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,28.87,1370.0,132,5.0,新疆阿克苏,新疆乌鲁木齐,新疆果蔬专营店,专营店,0,,GEN000145,mid,0.0963503649635036,1,Mid-range Stable,15.735996844292197
[PU品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,36.9,2713.0,276,3.6,山东烟台,山东济南,山东果蔬专营店,专营店,1,,GEN000146,mid,0.1017323995576852,2,Budget High-Volume,26.530506857295695
[JO品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,10.37,767.0,137,4.5,四川攀枝花,四川成都,四川果蔬专营店,专营店,1,,GEN000147,budget,0.1786179921773142,1,Mid-range Stable,14.906787836685067
[HW品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,34.19,169.0,8,4.3,福建漳州,福建福州,福建农产品旗舰店,旗舰店,1,,GEN000148,mid,0.0473372781065088,1,Mid-range Stable,8.769451277308509
[HD品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,13.79,1321.0,138,4.5,海南三亚,海南海口,苏宁自营,,0,,GEN000149,budget,0.1044663133989401,1,Mid-range Stable,17.071566197163524
[WJ品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,17.89,544.0,61,3.8,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000150,budget,0.1121323529411764,3,Low Engagement,13.247326712779003
[HO品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,33.47,1637.0,198,3.8,云南西双版纳,云南昆明,云南果蔬专营店,专营店,1,,GEN000151,mid,0.1209529627367135,3,Low Engagement,20.255346609787452
[XE品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,50.17,537.0,94,3.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000152,mid,0.1750465549348231,3,Low Engagement,12.997747512927967
[ZQ品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,32.42,368.0,26,4.0,山东烟台,山东济南,苏宁自营,,1,,GEN000153,mid,0.0706521739130434,3,Low Engagement,10.568152295859074
[SS品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,14.88,3491.0,697,4.3,四川攀枝花,四川成都,四川农产品旗舰店,旗舰店,0,,GEN000154,budget,0.1996562589515898,2,Budget High-Volume,40.88572676027207
[PL品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,21.23,939.0,77,4.2,福建漳州,福建福州,苏宁自营,,0,,GEN000155,mid,0.0820021299254526,3,Low Engagement,14.29544288674589
[GW品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,29.89,1268.0,83,4.7,云南西双版纳,云南昆明,云南农产品旗舰店,旗舰店,1,,GEN000156,mid,0.0654574132492113,1,Mid-range Stable,14.21722439964661
[KX品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,23.96,519.0,55,4.2,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000157,mid,0.1059730250481695,3,Low Engagement,12.098773858651967
[BE品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,6.76,256.0,28,5.0,江西赣州,江西南昌,苏宁自营,,1,,GEN000158,budget,0.109375,1,Mid-range Stable,9.24035454317606
[OD品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,113.33,663.0,77,4.6,四川攀枝花,四川成都,苏宁自营,,1,,GEN000159,premium,0.1161387631975867,0,Premium Niche,9.541333900678096
[UE品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,43.71,5173.4000000000015,299,4.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,1,,GEN000160,mid,0.0577956469633123,2,Budget High-Volume,33.42274454929444
[CK品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,31.94,390.0,67,3.5,福建漳州,福建福州,苏宁自营,,0,,GEN000161,mid,0.1717948717948718,3,Low Engagement,12.972454064154606
[WY品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,40.47,453.0,49,3.6,福建漳州,福建福州,苏宁自营,,1,,GEN000162,mid,0.108167770419426,3,Low Engagement,11.981284973252562
[UV品牌] 新疆库尔勒香梨 5斤装 皮薄肉细 香甜多汁,水果,Fruits,22.05,355.0,66,5.0,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,0,,GEN000163,mid,0.1859154929577464,1,Mid-range Stable,10.472351868654346
[YU品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,65.7,795.0,117,5.0,海南三亚,海南海口,苏宁自营,,0,,GEN000164,mid,0.1471698113207547,1,Mid-range Stable,12.150974337698575
[AB品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,36.99,419.0,33,5.0,山东烟台,山东济南,苏宁自营,,1,,GEN000165,mid,0.0787589498806682,1,Mid-range Stable,9.043183737965908
[EH品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,51.43,367.0,43,4.2,江西赣州,江西南昌,苏宁自营,,0,,GEN000166,mid,0.1171662125340599,3,Low Engagement,10.385917426188197
[FC品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,18.73,283.0,37,4.8,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000167,budget,0.1307420494699646,1,Mid-range Stable,9.851522424842754
[SE品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,136.9,280.0,18,4.6,浙江台州,浙江杭州,苏宁自营,,1,,GEN000168,premium,0.0642857142857142,0,Premium Niche,5.798954620134633
[AZ品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,21.99,555.0,58,4.0,陕西洛川,陕西西安,苏宁自营,,0,,GEN000169,mid,0.1045045045045045,3,Low Engagement,12.72424114078918
[OL品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,18.88,829.0,163,3.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000170,budget,0.1966224366706875,3,Low Engagement,16.93338041572891
[IO品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,42.46,770.0,133,4.2,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,0,,GEN000171,mid,0.1727272727272727,3,Low Engagement,14.63140249801595
[HM品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,18.3,519.0,64,4.7,江西赣州,江西南昌,苏宁自营,,1,,GEN000172,budget,0.1233140655105973,1,Mid-range Stable,11.370671701957644
[VM品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,50.06,384.0,27,4.3,江西赣州,江西南昌,苏宁自营,,0,,GEN000173,mid,0.0703125,1,Mid-range Stable,9.859687419587896
[TX品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,59.86,228.0,25,4.6,陕西洛川,陕西西安,苏宁自营,,0,,GEN000174,mid,0.1096491228070175,1,Mid-range Stable,8.42177848223381
[ZL品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,21.8,1227.0,76,3.9,新疆阿克苏,新疆乌鲁木齐,苏宁自营,,0,,GEN000175,mid,0.0619396903015484,3,Low Engagement,15.802999512542579
[DU品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,9.64,236.0,32,4.3,陕西洛川,陕西西安,苏宁自营,,0,,GEN000176,budget,0.135593220338983,1,Mid-range Stable,10.70181357597179
[LX品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,42.13,406.0,19,4.6,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,1,,GEN000177,mid,0.0467980295566502,1,Mid-range Stable,9.151750709691363
[GE品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,10.68,761.0,123,3.7,广东茂名,广东广州,苏宁自营,,0,,GEN000178,budget,0.1616294349540079,3,Low Engagement,16.164341413908932
[FI品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,21.97,828.0,153,3.9,四川攀枝花,四川成都,苏宁自营,,0,,GEN000179,mid,0.1847826086956521,3,Low Engagement,16.5537027928601
[KZ品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,26.59,1701.0,75,4.0,海南三亚,海南海口,苏宁自营,,1,,GEN000180,mid,0.0440917107583774,3,Low Engagement,16.866009044861364
[VX品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,63.58,342.0,48,4.6,云南西双版纳,云南昆明,云南果蔬专营店,专营店,0,,GEN000181,mid,0.1403508771929824,1,Mid-range Stable,9.363363950897616
[CZ品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,98.01,125.0,11,3.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000182,premium,0.088,3,Low Engagement,7.737999481367069
[VX品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,52.85,686.0,97,4.5,江西赣州,江西南昌,苏宁自营,,0,,GEN000183,mid,0.141399416909621,1,Mid-range Stable,12.471563387774802
[TH品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,80.6,968.0,133,4.5,浙江台州,浙江杭州,苏宁自营,,0,,GEN000185,premium,0.137396694214876,1,Mid-range Stable,13.647811020399041
[ND品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,26.08,554.0,26,4.1,山东烟台,山东济南,山东农产品旗舰店,旗舰店,1,,GEN000186,mid,0.0469314079422382,3,Low Engagement,11.245136067659889
[DH品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,46.39,583.0,105,4.4,广西南宁,广西南宁,苏宁自营,,0,,GEN000187,mid,0.1801029159519725,1,Mid-range Stable,12.703969017150465
[XW品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,154.13,1537.0,292,4.1,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000188,premium,0.1899804814573845,0,Premium Niche,18.63306149777847
[NU品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,82.55,589.0,24,3.3,四川攀枝花,四川成都,苏宁自营,,0,,GEN000189,premium,0.0407470288624787,3,Low Engagement,11.282449200014248
[WL品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,17.04,196.0,12,4.1,四川攀枝花,四川成都,苏宁自营,,0,,GEN000190,budget,0.0612244897959183,3,Low Engagement,10.123398459821889
[VL品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,35.46,2812.0,336,4.5,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN000191,mid,0.1194879089615931,2,Budget High-Volume,27.302848435853655
[GD品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,29.93,1490.0,284,3.2,四川攀枝花,四川成都,苏宁自营,,1,,GEN000192,mid,0.1906040268456376,3,Low Engagement,23.327447018333835
[UT品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,41.42,1426.0,277,3.6,山东烟台,山东济南,苏宁自营,,0,,GEN000193,mid,0.1942496493688639,3,Low Engagement,22.11897231598413
[ZS品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,79.23,1031.0,61,4.1,福建漳州,福建福州,苏宁自营,,1,,GEN000194,mid,0.0591658583899127,3,Low Engagement,12.315160784412607
[HK品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,55.0,4392.0,703,4.4,江西赣州,江西南昌,苏宁自营,,1,,GEN000195,mid,0.160063752276867,2,Budget High-Volume,42.59147656111193
[RI品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,41.79,566.0,93,3.9,海南三亚,海南海口,苏宁自营,,0,,GEN000196,mid,0.1643109540636042,3,Low Engagement,13.326957302282933
[AL品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,63.34,420.0,68,4.3,新疆阿克苏,新疆乌鲁木齐,苏宁自营,,0,,GEN000197,mid,0.1619047619047619,1,Mid-range Stable,10.74205226009939
[OY品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,73.44,545.0,47,4.2,江西赣州,江西南昌,江西果蔬专营店,专营店,1,,GEN000199,mid,0.0862385321100917,3,Low Engagement,10.191901589565072
[TB品牌] 新疆库尔勒香梨 5斤装 皮薄肉细 香甜多汁,水果,Fruits,17.4,573.0,87,4.5,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN000200,budget,0.1518324607329843,1,Mid-range Stable,12.86372529284458
[AB品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,60.1,400.0,79,4.7,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000201,mid,0.1975,1,Mid-range Stable,10.373830480726067
[WO品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,92.17,1090.0,40,5.0,海南三亚,海南海口,苏宁自营,,1,,GEN000202,premium,0.036697247706422,1,Mid-range Stable,9.950551086817804
[EI品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,20.14,314.0,42,3.4,江西赣州,江西南昌,苏宁自营,,0,,GEN000203,mid,0.1337579617834395,3,Low Engagement,12.531238059473065
[TQ品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,101.9,1306.0,99,4.3,福建漳州,福建福州,苏宁自营,,0,,GEN000204,premium,0.0758039816232771,3,Low Engagement,13.595616184476992
[WD品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,42.75,343.0,59,5.0,浙江台州,浙江杭州,浙江果蔬专营店,专营店,0,,GEN000205,mid,0.1720116618075801,1,Mid-range Stable,9.603723603496947
[GN品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,38.38,868.0,89,4.7,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,0,,GEN000206,mid,0.1025345622119815,1,Mid-range Stable,12.978744897989577
[NX品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,49.35,946.0,38,3.9,云南西双版纳,云南昆明,苏宁自营,,1,,GEN000207,mid,0.040169133192389,3,Low Engagement,12.623758140198706
[EV品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,49.01,3281.0,611,5.0,海南三亚,海南海口,苏宁自营,,1,,GEN000208,mid,0.1862237122828406,2,Budget High-Volume,35.16832755299406
