product_name,category,category_en,price,sales_volume,review_count,rating,origin,shipping_location,store_name,store_level,is_promoted,product_url,sku_id,price_tier,review_density
[JO品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,54.61,359.0,16,4.2,河北赵县,河北石家庄,河北农产品旗舰店,旗舰店,1,,GEN000136,mid,0.04456824512534819
[QR品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,38.14,1176.0,130,4.7,海南三亚,海南海口,海南农产品旗舰店,旗舰店,0,,GEN000137,mid,0.11054421768707483
[KT品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,15.67,253.0,17,4.9,海南三亚,海南海口,海南果蔬专营店,专营店,1,,GEN000138,budget,0.06719367588932806
[AY品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,44.38,456.0,64,5.0,陕西洛川,陕西西安,苏宁自营,,0,,GEN000139,mid,0.14035087719298245
[QU品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,38.01,1937.0,197,4.3,陕西洛川,陕西西安,陕西果蔬专营店,专营店,1,,GEN000140,mid,0.10170366546205473
[UP品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,152.52,2984.0,580,4.2,四川攀枝花,四川成都,苏宁自营,,1,,GEN000141,premium,0.19436997319034852
[VD品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,70.06,1298.0,227,5.0,广东茂名,广东广州,广东农产品旗舰店,旗舰店,0,,GEN000142,mid,0.174884437596302
[VM品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,17.57,1338.0,223,4.8,福建漳州,福建福州,苏宁自营,,1,,GEN000143,budget,0.16666666666666666
[IK品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,9.97,329.0,14,3.3,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000144,budget,0.0425531914893617
[RO品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,28.87,1370.0,132,5.0,新疆阿克苏,新疆乌鲁木齐,新疆果蔬专营店,专营店,0,,GEN000145,mid,0.09635036496350365
[PU品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,36.9,2713.0,276,3.6,山东烟台,山东济南,山东果蔬专营店,专营店,1,,GEN000146,mid,0.10173239955768522
[JO品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,10.37,767.0,137,4.5,四川攀枝花,四川成都,四川果蔬专营店,专营店,1,,GEN000147,budget,0.17861799217731422
[HW品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,34.19,169.0,8,4.3,福建漳州,福建福州,福建农产品旗舰店,旗舰店,1,,GEN000148,mid,0.047337278106508875
[HD品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,13.79,1321.0,138,4.5,海南三亚,海南海口,苏宁自营,,0,,GEN000149,budget,0.10446631339894019
[WJ品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,17.89,544.0,61,3.8,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000150,budget,0.11213235294117647
[HO品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,33.47,1637.0,198,3.8,云南西双版纳,云南昆明,云南果蔬专营店,专营店,1,,GEN000151,mid,0.1209529627367135
[XE品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,50.17,537.0,94,3.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000152,mid,0.1750465549348231
[ZQ品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,32.42,368.0,26,4.0,山东烟台,山东济南,苏宁自营,,1,,GEN000153,mid,0.07065217391304347
[SS品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,14.88,3491.0,697,4.3,四川攀枝花,四川成都,四川农产品旗舰店,旗舰店,0,,GEN000154,budget,0.1996562589515898
[PL品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,21.23,939.0,77,4.2,福建漳州,福建福州,苏宁自营,,0,,GEN000155,mid,0.08200212992545261
[GW品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,29.89,1268.0,83,4.7,云南西双版纳,云南昆明,云南农产品旗舰店,旗舰店,1,,GEN000156,mid,0.06545741324921135
[KX品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,23.96,519.0,55,4.2,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000157,mid,0.10597302504816955
[BE品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,6.76,256.0,28,5.0,江西赣州,江西南昌,苏宁自营,,1,,GEN000158,budget,0.109375
[OD品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,113.33,663.0,77,4.6,四川攀枝花,四川成都,苏宁自营,,1,,GEN000159,premium,0.11613876319758673
[UE品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,43.71,5173.4000000000015,299,4.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,1,,GEN000160,mid,0.05779564696331231
[CK品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,31.94,390.0,67,3.5,福建漳州,福建福州,苏宁自营,,0,,GEN000161,mid,0.1717948717948718
[WY品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,40.47,453.0,49,3.6,福建漳州,福建福州,苏宁自营,,1,,GEN000162,mid,0.10816777041942605
[UV品牌] 新疆库尔勒香梨 5斤装 皮薄肉细 香甜多汁,水果,Fruits,22.05,355.0,66,5.0,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,0,,GEN000163,mid,0.18591549295774648
[YU品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,65.7,795.0,117,5.0,海南三亚,海南海口,苏宁自营,,0,,GEN000164,mid,0.1471698113207547
[AB品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,36.99,419.0,33,5.0,山东烟台,山东济南,苏宁自营,,1,,GEN000165,mid,0.07875894988066826
[EH品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,51.43,367.0,43,4.2,江西赣州,江西南昌,苏宁自营,,0,,GEN000166,mid,0.11716621253405994
[FC品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,18.73,283.0,37,4.8,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000167,budget,0.13074204946996468
[SE品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,136.9,280.0,18,4.6,浙江台州,浙江杭州,苏宁自营,,1,,GEN000168,premium,0.06428571428571428
[AZ品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,21.99,555.0,58,4.0,陕西洛川,陕西西安,苏宁自营,,0,,GEN000169,mid,0.1045045045045045
[OL品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,18.88,829.0,163,3.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000170,budget,0.19662243667068757
[IO品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,42.46,770.0,133,4.2,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,0,,GEN000171,mid,0.17272727272727273
[HM品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,18.3,519.0,64,4.7,江西赣州,江西南昌,苏宁自营,,1,,GEN000172,budget,0.1233140655105973
[VM品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,50.06,384.0,27,4.3,江西赣州,江西南昌,苏宁自营,,0,,GEN000173,mid,0.0703125
[TX品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,59.86,228.0,25,4.6,陕西洛川,陕西西安,苏宁自营,,0,,GEN000174,mid,0.10964912280701754
[ZL品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,21.8,1227.0,76,3.9,新疆阿克苏,新疆乌鲁木齐,苏宁自营,,0,,GEN000175,mid,0.06193969030154849
[DU品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,9.64,236.0,32,4.3,陕西洛川,陕西西安,苏宁自营,,0,,GEN000176,budget,0.13559322033898305
[LX品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,42.13,406.0,19,4.6,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,1,,GEN000177,mid,0.046798029556650245
[GE品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,10.68,761.0,123,3.7,广东茂名,广东广州,苏宁自营,,0,,GEN000178,budget,0.1616294349540079
[FI品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,21.97,828.0,153,3.9,四川攀枝花,四川成都,苏宁自营,,0,,GEN000179,mid,0.18478260869565216
[KZ品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,26.59,1701.0,75,4.0,海南三亚,海南海口,苏宁自营,,1,,GEN000180,mid,0.04409171075837742
[VX品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,63.58,342.0,48,4.6,云南西双版纳,云南昆明,云南果蔬专营店,专营店,0,,GEN000181,mid,0.14035087719298245
[CZ品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,98.01,125.0,11,3.9,陕西洛川,陕西西安,陕西农产品旗舰店,旗舰店,0,,GEN000182,premium,0.088
[VX品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,52.85,686.0,97,4.5,江西赣州,江西南昌,苏宁自营,,0,,GEN000183,mid,0.141399416909621
[TH品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,80.6,968.0,133,4.5,浙江台州,浙江杭州,苏宁自营,,0,,GEN000185,premium,0.13739669421487602
[ND品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,26.08,554.0,26,4.1,山东烟台,山东济南,山东农产品旗舰店,旗舰店,1,,GEN000186,mid,0.04693140794223827
[DH品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,46.39,583.0,105,4.4,广西南宁,广西南宁,苏宁自营,,0,,GEN000187,mid,0.18010291595197256
[XW品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,154.13,1537.0,292,4.1,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000188,premium,0.18998048145738453
[NU品牌] 丹东99草莓 3斤装 新鲜采摘 香甜可口,水果,Fruits,82.55,589.0,24,3.3,四川攀枝花,四川成都,苏宁自营,,0,,GEN000189,premium,0.04074702886247878
[WL品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,17.04,196.0,12,4.1,四川攀枝花,四川成都,苏宁自营,,0,,GEN000190,budget,0.061224489795918366
[VL品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,35.46,2812.0,336,4.5,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN000191,mid,0.11948790896159317
[GD品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,29.93,1490.0,284,3.2,四川攀枝花,四川成都,苏宁自营,,1,,GEN000192,mid,0.1906040268456376
[UT品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,41.42,1426.0,277,3.6,山东烟台,山东济南,苏宁自营,,0,,GEN000193,mid,0.19424964936886396
[ZS品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,79.23,1031.0,61,4.1,福建漳州,福建福州,苏宁自营,,1,,GEN000194,mid,0.05916585838991271
[HK品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,55.0,4392.0,703,4.4,江西赣州,江西南昌,苏宁自营,,1,,GEN000195,mid,0.16006375227686703
[RI品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,41.79,566.0,93,3.9,海南三亚,海南海口,苏宁自营,,0,,GEN000196,mid,0.16431095406360424
[AL品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,63.34,420.0,68,4.3,新疆阿克苏,新疆乌鲁木齐,苏宁自营,,0,,GEN000197,mid,0.1619047619047619
[OY品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,73.44,545.0,47,4.2,江西赣州,江西南昌,江西果蔬专营店,专营店,1,,GEN000199,mid,0.08623853211009175
[TB品牌] 新疆库尔勒香梨 5斤装 皮薄肉细 香甜多汁,水果,Fruits,17.4,573.0,87,4.5,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN000200,budget,0.1518324607329843
[AB品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,60.1,400.0,79,4.7,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000201,mid,0.1975
[WO品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,92.17,1090.0,40,5.0,海南三亚,海南海口,苏宁自营,,1,,GEN000202,premium,0.03669724770642202
[EI品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,20.14,314.0,42,3.4,江西赣州,江西南昌,苏宁自营,,0,,GEN000203,mid,0.1337579617834395
[TQ品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,101.9,1306.0,99,4.3,福建漳州,福建福州,苏宁自营,,0,,GEN000204,premium,0.07580398162327719
[WD品牌] 陕西周至猕猴桃 5斤装 香甜软糯 维C丰富,水果,Fruits,42.75,343.0,59,5.0,浙江台州,浙江杭州,浙江果蔬专营店,专营店,0,,GEN000205,mid,0.17201166180758018
[GN品牌] 海南小台芒 5斤装 香甜多汁 新鲜当季,水果,Fruits,38.38,868.0,89,4.7,新疆阿克苏,新疆乌鲁木齐,新疆农产品旗舰店,旗舰店,0,,GEN000206,mid,0.10253456221198157
[NX品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,49.35,946.0,38,3.9,云南西双版纳,云南昆明,苏宁自营,,1,,GEN000207,mid,0.040169133192389
[EV品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,49.01,3281.0,611,5.0,海南三亚,海南海口,苏宁自营,,1,,GEN000208,mid,0.1862237122828406
[ND品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,109.22,545.0,84,3.8,广东茂名,广东广州,广东果蔬专营店,专营店,0,,GEN000209,premium,0.15412844036697249
[SR品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,31.99,834.0,102,4.8,浙江台州,浙江杭州,苏宁自营,,1,,GEN000210,mid,0.1223021582733813
[VY品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,10.45,2519.0,247,4.2,河北赵县,河北石家庄,苏宁自营,,1,,GEN000211,budget,0.0980547836443033
[JL品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,25.8,374.0,15,3.5,福建漳州,福建福州,福建农产品旗舰店,旗舰店,1,,GEN000212,mid,0.040106951871657755
[DL品牌] 新疆库尔勒香梨 5斤装 皮薄肉细 香甜多汁,水果,Fruits,63.01,845.0,146,3.7,广东茂名,广东广州,苏宁自营,,1,,GEN000213,mid,0.1727810650887574
[HZ品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,13.88,621.0,61,5.0,福建漳州,福建福州,福建果蔬专营店,专营店,0,,GEN000214,budget,0.09822866344605476
[VU品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,29.08,259.0,31,4.2,江西赣州,江西南昌,苏宁自营,,0,,GEN000215,mid,0.11969111969111969
[FI品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,28.8,105.0,15,4.3,陕西洛川,陕西西安,苏宁自营,,0,,GEN000216,mid,0.14285714285714285
[FE品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,29.68,1348.0,166,5.0,云南西双版纳,云南昆明,苏宁自营,,1,,GEN000217,mid,0.12314540059347182
[XQ品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,78.26,653.0,40,3.7,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000218,mid,0.06125574272588055
[JX品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,36.51,808.0,65,4.3,江西赣州,江西南昌,苏宁自营,,0,,GEN000219,mid,0.08044554455445545
[FY品牌] 广西红心火龙果 净重5斤 中果 新鲜采摘,水果,Fruits,40.32,717.0,95,4.0,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,1,,GEN000220,mid,0.13249651324965134
[NP品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,23.68,780.0,102,4.0,云南西双版纳,云南昆明,云南果蔬专营店,专营店,1,,GEN000221,mid,0.13076923076923078
[LN品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,21.03,866.0,37,4.2,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,0,,GEN000222,mid,0.042725173210161664
[VJ品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,102.48,109.0,3,4.8,云南西双版纳,云南昆明,苏宁自营,,0,,GEN000223,premium,0.027522935779816515
[GJ品牌] 红富士苹果 精选大果 5斤装 脆甜多汁,水果,Fruits,85.23,168.0,31,4.1,广西南宁,广西南宁,苏宁自营,,0,,GEN000224,premium,0.18452380952380953
[DA品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,26.84,278.0,31,3.9,云南西双版纳,云南昆明,云南农产品旗舰店,旗舰店,1,,GEN000225,mid,0.11151079136690648
[WH品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,15.83,2977.0,333,4.8,浙江台州,浙江杭州,苏宁自营,,0,,GEN000226,budget,0.11185757473967081
[XB品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,86.8,1374.0,138,3.7,四川攀枝花,四川成都,苏宁自营,,0,,GEN000227,premium,0.10043668122270742
[NS品牌] 烟台红富士苹果 10斤装 脆甜多汁 产地直发,水果,Fruits,24.06,1154.0,109,3.7,浙江台州,浙江杭州,苏宁自营,,0,,GEN000228,mid,0.09445407279029462
[AK品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,58.24,668.0,36,4.1,江西赣州,江西南昌,苏宁自营,,0,,GEN000229,mid,0.05389221556886228
[JX品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,80.11,355.0,29,4.6,广东茂名,广东广州,苏宁自营,,0,,GEN000231,premium,0.08169014084507042
[UD品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,53.46,634.0,74,4.5,新疆阿克苏,新疆乌鲁木齐,苏宁自营,,0,,GEN000232,mid,0.1167192429022082
[XU品牌] 赣南脐橙 10斤装 新鲜采摘 酸甜适口,水果,Fruits,14.32,1599.0,267,4.2,新疆阿克苏,新疆乌鲁木齐,苏宁自营,,1,,GEN000233,budget,0.1669793621013133
[FT品牌] 新疆库尔勒香梨 5斤装 皮薄肉细 香甜多汁,水果,Fruits,24.09,1757.0,89,3.9,浙江台州,浙江杭州,浙江农产品旗舰店,旗舰店,1,,GEN000234,mid,0.050654524758110414
[YS品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,12.8,248.0,39,4.6,四川攀枝花,四川成都,四川果蔬专营店,专营店,0,,GEN000235,budget,0.15725806451612903
[PO品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,117.58,937.0,126,4.3,陕西洛川,陕西西安,苏宁自营,,0,,GEN000237,premium,0.1344717182497332
[CJ品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,23.72,1079.0,113,4.3,山东烟台,山东济南,苏宁自营,,1,,GEN000238,mid,0.10472659870250231
[UC品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,76.97,871.0,115,4.4,福建漳州,福建福州,福建果蔬专营店,专营店,0,,GEN000239,mid,0.13203214695752008
[ZX品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,26.99,766.0,139,4.5,四川攀枝花,四川成都,四川果蔬专营店,专营店,0,,GEN000240,mid,0.1814621409921671
[GK品牌] 广西沃柑 5斤装 薄皮多汁 新鲜采摘,水果,Fruits,10.32,291.0,37,4.7,福建漳州,福建福州,苏宁自营,,1,,GEN000241,budget,0.12714776632302405
[DZ品牌] 泰国进口金枕榴莲 整果6-8斤 软糯香甜,水果,Fruits,39.54,696.0,126,4.3,广东茂名,广东广州,苏宁自营,,0,,GEN000242,mid,0.1810344827586207
[UF品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,44.86,533.0,16,3.9,河北赵县,河北石家庄,河北农产品旗舰店,旗舰店,0,,GEN000243,mid,0.0300187617260788
[QT品牌] 云南高山蓝莓 4盒装 新鲜大果 酸甜可口,水果,Fruits,40.26,384.0,19,4.5,广东茂名,广东广州,广东农产品旗舰店,旗舰店,0,,GEN000244,mid,0.049479166666666664
[YK品牌] 智利进口车厘子 2斤装 JJ级 新鲜水果,水果,Fruits,10.37,1731.0,248,4.5,山东烟台,山东济南,苏宁自营,,0,,GEN000245,budget,0.14326978625072212
[KD品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,42.02,1671.0,204,5.0,云南西双版纳,云南昆明,云南果蔬专营店,专营店,1,,GEN000246,mid,0.12208258527827648
[EK品牌] 福建平和蜜柚 红心柚子 2个装 酸甜多汁,水果,Fruits,72.23,201.0,7,3.7,浙江台州,浙江杭州,苏宁自营,,1,,GEN000247,mid,0.03482587064676617
[UW品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,22.4,815.0,114,4.6,广西南宁,广西南宁,苏宁自营,,0,,GEN000248,mid,0.13987730061349693
[RM品牌] 四川攀枝花芒果 5斤装 单果200g+ 金黄果肉,水果,Fruits,20.84,920.0,126,3.9,广东茂名,广东广州,广东果蔬专营店,专营店,0,,GEN000249,mid,0.13695652173913042
[UV品牌] 海南金钻凤梨 净重4.5斤 中果 酸甜多汁,水果,Fruits,22.61,278.0,27,3.8,广东茂名,广东广州,苏宁自营,,1,,GEN000250,mid,0.09712230215827339
